"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-10","6.04","0.00","0.0","0.0",,"61","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-11","4.92","0.00","0.0","0.0",,"61","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-12","4.70","0.00","0.0","0.0",,"64","40"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-13","3.13","0.00","0.0","0.0",,"69","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-14","4.70","0.00","0.0","0.0",,"64","40"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-15","19.24","0.30",,"0.0",,"62","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-16","11.63","0.00","0.0","0.0",,"62","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-17","4.92","0.00","0.0","0.0",,"62","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-18","3.58","0.00","0.0","0.0",,"64","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-19","3.80","0.00","0.0","0.0",,"67","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-20","3.80","0.00","0.0","0.0",,"68","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-21","4.92","0.00","0.0","0.0",,"73","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-22","1.79","0.00","0.0","0.0",,"63","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-23","6.26","0.00","0.0","0.0",,"59","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-24","14.32","0.12",,"0.0",,"58","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-25","4.70","0.05",,"0.0",,"54","38"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-26","6.49","0.00",,"0.0",,"56","35"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-27","4.92","0.00","0.0","0.0",,"59","34"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-28","7.61","0.00","0.0","0.0",,"58","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-29","6.26","0.00","0.0","0.0",,"55","35"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-11-30","3.80","0.00",,"0.0",,"53","35"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-01","4.70","0.00","0.0","0.0",,"56","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-02","3.13","0.00","0.0","0.0",,"56","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-03","9.84","0.24","0.0","0.0",,"59","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-04","4.47","0.00","0.0","0.0",,"59","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-05","3.13","0.00","0.0","0.0",,"54","40"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-06","4.70","0.02","0.0","0.0",,"63","44"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-07","2.91","0.00","0.0","0.0",,"59","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-08","2.68","0.00","0.0","0.0",,"61","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-09","4.70","0.00","0.0","0.0",,"66","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-10","10.07","0.30","0.0","0.0",,"62","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-11","8.28","0.18",,"0.0",,"58","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-12","4.70","0.00","0.0","0.0",,"57","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-13","18.34","0.69",,"0.0",,"56","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-14","9.40","0.00","0.0","0.0",,"56","44"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-15","6.49","0.00","0.0","0.0",,"62","35"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-16","4.70","0.00","0.0","0.0",,"56","37"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-17","3.58","0.00","0.0","0.0",,"58","38"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-18","9.17","0.28",,"0.0",,"59","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-19","5.14","0.22",,"0.0",,"56","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-20","12.08","0.68",,"0.0",,"53","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-21","14.32","0.91","0.0","0.0",,"57","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-22","20.13","0.41","0.0","0.0",,"59","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-23","11.86","0.00",,"0.0",,"56","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-24","11.86","0.14",,"0.0",,"55","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-25","5.37","0.00","0.0","0.0",,"53","35"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-26","5.59","0.00","0.0","0.0",,"55","34"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-27","4.25","0.00",,"0.0",,"49","30"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-28","4.92","0.04",,"0.0",,"48","36"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-29","4.47","0.00","0.0","0.0",,"52","32"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-30","6.71","0.00","0.0","0.0",,"53","34"
"USW00023230","OAKLAND METROPOLITAN, CA US","2015-12-31","5.59","0.00","0.0","0.0",,"54","34"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-01","7.16","0.00","0.0","0.0",,"52","35"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-02","7.38","0.00","0.0","0.0",,"53","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-03","6.93","0.00","0.0","0.0",,"59","44"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-04","7.61","0.08",,"0.0",,"62","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-05","10.74","0.75","0.0","0.0",,"55","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-06","13.20","0.86","0.0","0.0",,"54","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-07","4.92","0.03","0.0","0.0",,"58","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-08","2.91","0.00","0.0","0.0",,"53","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-09","7.61","0.05","0.0","0.0",,"56","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-10","6.71","0.00",,"0.0",,"58","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-11","4.47","0.00","0.0","0.0",,"60","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-12","6.71","0.00","0.0","0.0",,"62","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-13","12.08","0.26","0.0","0.0",,"59","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-14","8.95","0.08",,"0.0",,"56","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-15","4.70","0.24","0.0","0.0",,"60","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-16","5.82","0.20","0.0","0.0",,"61","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-17","9.84","0.67","0.0","0.0",,"59","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-18","2.91","0.75","0.0","0.0",,"63","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-19","12.30","0.90","0.0","0.0",,"62","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-20","3.80","0.00","0.0","0.0",,"60","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-21","6.71","0.00","0.0","0.0",,"62","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-22","12.97","0.28","0.0","0.0",,"60","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-23","13.87","0.01","0.0","0.0",,"58","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-24","4.92","0.00","0.0","0.0",,"58","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-25","4.25","0.00","0.0","0.0",,"60","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-26","4.47","0.00","0.0","0.0",,"60","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-27","4.03","0.00","0.0","0.0",,"63","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-28","3.58","0.00","0.0","0.0",,"59","44"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-29","9.17","0.06","0.0","0.0",,"61","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-30","9.84","0.00","0.0","0.0",,"59","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-01-31","12.75","0.00","0.0","0.0",,"57","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-01","10.29","0.00","0.0","0.0",,"58","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-02","10.29","0.00",,"0.0",,"58","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-03","4.03","0.00","0.0","0.0",,"57","40"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-04","5.82","0.00","0.0","0.0",,"62","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-05","5.14","0.00","0.0","0.0",,"63","40"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-06","4.47","0.00","0.0","0.0",,"64","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-07","4.47","0.00","0.0","0.0",,"74","44"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-08","6.04","0.00","0.0","0.0",,"79","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-09","4.03","0.00","0.0","0.0",,"70","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-10","4.47","0.00","0.0","0.0",,"68","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-11","4.25","0.00","0.0","0.0",,"74","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-12","3.80","0.00","0.0","0.0",,"66","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-13","4.25","0.00","0.0","0.0",,"66","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-14","5.82","0.00","0.0","0.0",,"71","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-15","4.25","0.00","0.0","0.0",,"74","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-16","3.80","0.00","0.0","0.0",,"76","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-17","17.90","0.23","0.0","0.0",,"69","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-18","12.30","0.07","0.0","0.0",,"63","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-19","9.40","0.00",,"0.0",,"63","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-20","5.14","0.00","0.0","0.0",,"60","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-21","5.59","0.00","0.0","0.0",,"64","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-22","4.70","0.00","0.0","0.0",,"69","44"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-23","4.92","0.00","0.0","0.0",,"68","44"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-24","5.14","0.00","0.0","0.0",,"70","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-25","3.80","0.00","0.0","0.0",,"72","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-26","6.93","0.00","0.0","0.0",,"66","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-27","6.49","0.00","0.0","0.0",,"68","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-28","3.58","0.00","0.0","0.0",,"66","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-02-29","4.03","0.00","0.0","0.0",,"72","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-01","5.37","0.00","0.0","0.0",,"71","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-02","6.71","0.00","0.0","0.0",,"67","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-03","5.82","0.00","0.0","0.0",,"65","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-04","7.61","0.20","0.0","0.0",,"65","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-05","19.24","1.26","0.0","0.0",,"65","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-06","16.78","0.84","0.0","0.0",,"62","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-07","11.18","0.18",,"0.0",,"59","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-08","6.93","0.00",,"0.0",,"59","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-09","5.82","0.02","0.0","0.0",,"63","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-10","12.75","0.66","0.0","0.0",,"64","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-11","19.69","0.17","0.0",,,"59","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-12","16.55","0.53","0.0","0.0",,"60","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-13","13.20","0.77","0.0","0.0",,"60","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-14","9.40","0.00","0.0","0.0",,"62","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-15","5.82","0.00","0.0","0.0",,"66","44"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-16","4.92","0.00",,"0.0",,"70","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-17","6.49","0.00",,"0.0",,"75","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-18","8.28","0.00","0.0","0.0",,"64","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-19","7.61","0.00","0.0","0.0",,"67","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-20","9.40","0.10","0.0","0.0",,"66","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-21","12.53","0.07","0.0","0.0",,"65","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-22","10.29","0.00",,"0.0",,"63","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-23","6.04","0.00","0.0","0.0",,"67","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-24","7.38","0.00","0.0","0.0",,"68","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-25","6.26","0.00","0.0","0.0",,"67","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-26","8.72","0.00","0.0","0.0",,"67","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-27","13.65","0.00","0.0","0.0",,"64","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-28","12.75","0.00","0.0","0.0",,"63","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-29","8.28","0.00","0.0","0.0",,"65","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-30","10.51","0.00","0.0","0.0",,"63","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-03-31","11.18","0.00","0.0","0.0",,"64","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-01","12.75","0.00","0.0","0.0",,"63","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-02","7.83","0.00","0.0","0.0",,"69","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-03","8.50","0.00","0.0","0.0",,"63","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-04","6.49","0.00","0.0","0.0",,"68","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-05","6.04","0.00","0.0","0.0",,"79","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-06","5.59","0.00","0.0","0.0",,"86","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-07","8.95","0.00","0.0","0.0",,"72","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-08","7.83","0.14","0.0","0.0",,"68","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-09","6.71","0.50","0.0","0.0",,"64","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-10","10.51","0.20","0.0","0.0",,"59","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-11","7.83","0.00","0.0","0.0",,"66","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-12","11.41","0.00","0.0","0.0",,"63","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-13","11.41","0.00","0.0","0.0",,"65","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-14","14.54","0.08",,"0.0",,"65","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-15","10.74","0.00","0.0","0.0",,"70","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-16","5.82","0.00",,"0.0",,"80","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-17","5.14","0.00","0.0","0.0",,"81","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-18","6.49","0.00","0.0","0.0",,"81","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-19","5.82","0.00","0.0","0.0",,"79","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-20","7.61","0.00","0.0","0.0",,"74","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-21","10.29","0.00","0.0","0.0",,"76","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-22","19.01","0.05","0.0","0.0",,"65","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-23","10.96","0.00","0.0","0.0",,"67","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-24","15.21","0.00","0.0","0.0",,"69","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-25","12.53","0.00","0.0","0.0",,"68","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-26","11.18","0.00",,"0.0",,"66","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-27","15.21","0.03","0.0","0.0",,"65","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-28","8.72","0.00","0.0","0.0",,"68","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-29","11.86","0.00","0.0","0.0",,"66","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-04-30","9.62","0.00","0.0","0.0",,"82","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-01","8.50",,,,,"80","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-02","9.62",,,,,"68","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-03","8.28","0.00","0.0","0.0",,"69","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-04","8.95","0.00","0.0","0.0",,"69","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-05","9.17","0.00","0.0","0.0",,"68","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-06","6.93","0.00",,,,"60","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-07","5.59","0.02","0.0","0.0",,"62","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-08","8.95",,,,,"67","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-09","10.51","0.00","0.0","0.0",,"66","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-10","7.83","0.00","0.0","0.0",,"68","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-11","9.62","0.00","0.0","0.0",,"67","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-12","11.18","0.00","0.0","0.0",,"66","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-13","12.08","0.00","0.0","0.0",,"67","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-14","9.62","0.00","0.0","0.0",,"71","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-15","11.63","0.00","0.0","0.0",,"69","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-16","8.50","0.00","0.0","0.0",,"73","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-17","6.71","0.00","0.0","0.0",,"88","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-18","10.29","0.00","0.0","0.0",,"76","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-19","18.34","0.00","0.0","0.0",,"67","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-20","21.92","0.00","0.0","0.0",,"64","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-21","11.41","0.00","0.0","0.0",,"68","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-22","11.63","0.00","0.0","0.0",,"68","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-23","12.97","0.00","0.0","0.0",,"68","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-24","13.42","0.00","0.0","0.0",,"65","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-25","12.97","0.00","0.0","0.0",,"66","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-26","10.29","0.00","0.0","0.0",,"70","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-27","7.61","0.00","0.0","0.0",,"75","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-28","7.16","0.00","0.0","0.0",,"82","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-29","9.17","0.00","0.0","0.0",,"73","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-30","7.83","0.00","0.0","0.0",,"73","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-05-31","8.05","0.00","0.0","0.0",,"77","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-01","10.51","0.00","0.0","0.0",,"71","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-02","8.05","0.00","0.0","0.0",,"76","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-03","6.93","0.00","0.0","0.0",,"89","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-04","8.72","0.00","0.0","0.0",,"77","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-05","9.84","0.00","0.0","0.0",,"75","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-06","11.18","0.00","0.0","0.0",,"68","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-07","13.42","0.00","0.0","0.0",,"70","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-08","14.09","0.00","0.0","0.0",,"70","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-09","13.42","0.00","0.0","0.0",,"66","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-10","11.63","0.00","0.0","0.0",,"70","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-11","9.17","0.00","0.0","0.0",,"82","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-12","7.83","0.00","0.0","0.0",,"76","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-13","15.21","0.00","0.0","0.0",,"67","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-14","20.36","0.00","0.0","0.0",,"68","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-15","19.01","0.00","0.0","0.0",,"67","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-16","9.17","0.00","0.0","0.0",,"73","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-17","8.95","0.00","0.0","0.0",,"72","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-18","9.62","0.00","0.0","0.0",,"76","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-19","8.50","0.00","0.0","0.0",,"87","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-20","8.95","0.00","0.0","0.0",,"75","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-21","9.62","0.00","0.0","0.0",,"80","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-22","10.29","0.00","0.0","0.0",,"67","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-23","9.40","0.00","0.0","0.0",,"73","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-24","9.17","0.00","0.0","0.0",,"75","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-25","8.95","0.00","0.0","0.0",,"79","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-26","9.84","0.00","0.0","0.0",,"78","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-27","9.17","0.00","0.0","0.0",,"75","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-28","10.29","0.00","0.0","0.0",,"72","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-29","9.17","0.00","0.0","0.0",,"64","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-06-30","9.17","0.00","0.0","0.0",,"74","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-01","8.28","0.00","0.0","0.0",,"69","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-02","9.17","0.00","0.0","0.0",,"72","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-03","10.51","0.00","0.0","0.0",,"70","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-04","10.51","0.00","0.0","0.0",,"71","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-05","11.18","0.00","0.0","0.0",,"68","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-06","12.97","0.00","0.0","0.0",,"65","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-07","13.20","0.00","0.0","0.0",,"65","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-08","10.07","0.00","0.0","0.0",,"68","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-09","12.53","0.00","0.0","0.0",,"74","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-10","8.50","0.00","0.0","0.0",,"77","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-11","9.84","0.00","0.0","0.0",,"73","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-12","9.62","0.00","0.0","0.0",,"71","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-13","8.72","0.00","0.0","0.0",,"80","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-14","12.75","0.00","0.0","0.0",,"72","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-15","10.74","0.00","0.0","0.0",,"70","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-16","8.95","0.00","0.0","0.0",,"73","57"
